N;radius;distance;ratio;density;contacts;loose;boundary;symmetry group;reference
803;0.032794210325688292055499020886;0.067812270513250594451946059860;30.4931873665725104295142081947;0.863594565401040917376752128811;1607;20;92;;[31]
804;0.032784975356150324116063141720;0.067792527040659835397309154357;30.5017767784414145273034968041;0.864183105719120793580154644990;1477;29;92;;[31]
805;0.032781590458672679218968951817;0.067785290551320894798464929406;30.5049262713682813351761666677;0.865079301765112409472398708759;1465;28;92;;[31]
806;0.032739213854309958295099829860;0.067694698933817289145567778431;30.5444108844524030298185316617;0.863916035781382338798233882706;1724;20;90;;[31]
807;0.032730629338637311942067874296;0.067676348143347093021365156147;30.5524220036776543266220693909;0.864534336200935307034122076206;869;184;232;;[31]
808;0.032715024757068306424564932681;0.067642991660967323850369992464;30.5669950558097350199123880220;0.864780458643318499046653313731;783;208;258;;[31]
809;0.032689798209249136050501919935;0.067589069460306618881323825778;30.5905834474396826294999376146;0.864515931731795269891886116909;925;170;221;;[31]
810;0.032677852680797418251665896892;0.067563536659135729650245930988;30.6017659657188219285933677272;0.864952065220598201911210835464;935;161;213;;[31]
811;0.032670059114747314917977495398;0.067546878751316819628721473007;30.6090661326228963692633980805;0.865606870437039213283603238895;1202;64;120;;[31]
812;0.032641500223519439802214612456;0.067485839491898067409590604268;30.6358467947947455405237624768;0.865159639915719946517960209742;1173;75;138;;[31]
813;0.032631199306928106623415937050;0.067463824104208170596884546054;30.6455178246447284265481378763;0.865678471753482326337568416292;1034;119;179;;[31]
814;0.032616361254626134782033244779;0.067432112655796370947099040245;30.6594592877268064042770806701;0.865955195494713420210374245088;1010;140;195;;[31]
815;0.032589288042084092295370784627;0.067374255089914250360582502448;30.6849293150759415985834191517;0.865580281498289046016266616027;845;192;235;;[31]
816;0.032579847743274089395977002401;0.067354081196828987457148587347;30.6938205445249170348992523393;0.866140326843536168911532672323;995;134;188;;[31]
817;0.032581126955371412942320726295;0.067356814846568314167397264298;30.6926154325406871241443689967;0.867269874118218245682608761335;2142;24;72;C6;[31]
818;0.032541748869699051873209889768;0.067272668007492564474520894122;30.7297559207440365967357800742;0.866233713149821687499296563176;1074;113;172;;[31]
819;0.032533203932119736420254651299;0.067254409276568315231271022003;30.7378271776272576991186697747;0.866837264274801794012612128170;1098;99;155;;[31]
820;0.032502682976765419084791116627;0.067189195060031081595580474463;30.7666908825604079762913483686;0.866268008564255582717863402558;1039;141;194;;[31]
821;0.032480911680569967726561450737;0.067142678780609801677946425037;30.7873131713294392697539563468;0.866162900976409970007944807667;948;148;199;;[31]
822;0.032476382629940966682490880070;0.067133002330669473899562834028;30.7916066698287244158250002136;0.866976082413044361221328576713;988;146;197;;[31]
823;0.032472600941037213350626960962;0.067124922710448796504440981228;30.7951925937737593219907116679;0.867828655173825302263294037989;1963;26;76;;[31]
824;0.032436701420400789753364548716;0.067048226132633320070204854328;30.8292753643272257962635811509;0.866963029605854023896042355243;903;181;227;;[31]
825;0.032411753008860929283432781852;0.066994929112977842832442189096;30.8530056898376862985781425959;0.866680429813609539685174779765;1042;114;170;;[31]
826;0.032395954537471687361716549190;0.066961180431993680768413299784;30.8680517143991548911681651023;0.866885240945388169851276692526;1894;23;91;;[31]
827;0.032374321248612903404347403450;0.066914969206663366758764871002;30.8886784782505851226576375926;0.866775951307037654138397876239;1155;83;149;;[31]
828;0.032359719478931747040817987146;0.066883779293491668261131871944;30.9026164658523736833738953680;0.867041396257268123242451811895;1869;30;103;;[31]
829;0.032340269022414288873066684023;0.066842233870251648288361263429;30.9212022728358641653268508534;0.867045297366525159607106990702;503;440;477;;[31]
830;0.032318728061207991991679800611;0.066796225158839745322627578114;30.9418117602312143464218009272;0.866935152300279701154288222241;1894;28;102;;[31]
831;0.032308306481094357241112855670;0.066773966744736049262528800729;30.9517925548082668086731173836;0.867419960839024952061523302605;969;173;230;;[31]
832;0.032282514824708311960546474479;0.066718882978249957217347118120;30.9765210495504041232647129144;0.867077755155049928846069240261;1052;114;171;;[31]
833;0.032267887962680493432624602751;0.066687645395477211202587325166;30.9905625418233911778247163601;0.867333422445559870713354995375;1055;136;193;;[31]
834;0.032247160692797397173912377564;0.066643381208537869429521502742;31.0104821173715360973445300433;0.867259396871079322063674807309;1658;25;97;;[31]
835;0.032227288013823204719351654402;0.066600943826330007039624721501;31.0296044634929077848756518663;0.867229407426137187447305874857;1235;63;130;;[31]
836;0.032200077860228295211434860986;0.066542840361125575895760260984;31.0558255275259170986647209784;0.866802431875183060776867142341;1516;22;93;;[31]
837;0.032183534951961487046805286167;0.066507516898597144533589327895;31.0717887731301899389530924688;0.866947794717454028107886077008;1690;26;96;;[31]
838;0.032167537581900039180449189432;0.066473359452173003656082087999;31.0872412118569451185637524791;0.867120897281513289863423477880;1390;38;110;;[31]
839;0.032143802679821481999076385305;0.066422682974644267119039780887;31.1101959516369744586059088996;0.866874978553491598902271667383;1005;149;204;;[31]
840;0.032132790536321969482825263623;0.066399171750280984858232359120;31.1208576444560318643573359245;0.867313631226959887485749266470;2030;29;102;;[31]
841;0.032111929864429404804744721898;0.066354635117946099111011362324;31.1410744923090578467915524408;0.867219049318765830744259093306;2001;21;93;;[31]
842;0.032095246836632886080346740663;0.066319018956642550380950566277;31.1572615437442153363484880073;0.867348300122699142460539693073;1533;29;98;;[31]
843;0.032074979268379886082065518280;0.066275751905112545809918037392;31.1769492236529264436833022104;0.867282020741480571955833828052;1742;29;99;;[31]
844;0.032058923720221188454664186904;0.066241477928465776711696885895;31.1925630669020028217658691736;0.867441754043522886496991944474;2007;29;99;;[31]
845;0.032042969752402513654831492223;0.066207421922863906535363329340;31.2080936232517002868898620434;0.867605364417608134115456785560;1682;27;100;;[31]
846;0.032029625821892270983570635677;0.066178938273990564883179321548;31.2210952934860488264312358439;0.867908803025702202642477184735;1456;36;109;;[31]
847;0.032029617176145223651996550175;0.066178919819231233582690239289;31.2211037209889741236748305076;0.868934230853503309900015017561;2160;36;78;C6;[15]
848;0.031936569097176515669184986377;0.065980323350076808411386633362;31.3120672717599189860140532181;0.864912889952523044358966072631;1763;27;99;;[31]
849;0.031920767878600064410564162553;0.065946601929783176667207423741;31.3275671751746272909199477857;0.865076173243586342289793561178;1786;23;74;;[31]
850;0.031892600683552243645948806703;0.065886492978094524835815920052;31.3552353388265156838386762268;0.864567281606439482851857075914;1798;14;88;;[31]
851;0.031875544402515194128544410854;0.065850096479265112816056779199;31.3720132077522508628666379749;0.864658831644166783331984019264;1962;14;90;;[31]
852;0.031862150222533957236640604240;0.065821515458480873131413744000;31.3852013444079243290290130004;0.864947517516429236959098571105;1906;12;87;;[31]
853;0.031843044949226281527295004239;0.065780749253732965034638801584;31.4040319195133340919253010450;0.864924523427593924741896799204;1994;13;88;;[31]
854;0.031832810227901431450434056388;0.065758911403297412857279190066;31.4141287822430719361100405727;0.865381947182770430437152820987;1710;37;112;;[31]
855;0.031815899875003568069319530659;0.065722830752738055498084306416;31.4308255912528343231568059389;0.865475019552095509844306502962;1927;32;108;;[31]
856;0.031806149081154901948281532413;0.065702026615785484289726726763;31.4404613223830537979704912527;0.865956238182989096339721908517;1709;22;102;;[31]
857;0.031784664323483223101611217365;0.065656188561141652579181697978;31.4617134169693767906289681961;0.865797007436126684527556243391;2040;13;92;;[31]
858;0.031767823218471273973980587793;0.065620259231767598631281909522;31.4783922437138844504125585197;0.865888959970356526869986511506;2006;13;93;;[31]
859;0.031750203123050182865287641883;0.065582669318308491401611760780;31.4958614949462995101822197171;0.865936767186898257911304863730;1628;19;96;;[31]
860;0.031734511535757946075700006859;0.065549194748419246920747343384;31.5114350782811263284422027535;0.866088131275312571743394998229;2044;17;93;;[31]
861;0.031711780931477093598849174857;0.065500705899289567271035880496;31.5340220771833295407362018307;0.865853499917401008044091928265;2002;23;96;;[31]
862;0.031689358751559459527509858733;0.065452877210359780467803824138;31.5563343468030628341317057740;0.865633724869302848534978272503;2071;21;96;;[31]
863;0.031672451610100414324208378979;0.065416814099246136427061977700;31.5731795034489153811687308971;0.865713436827953458847293409872;2026;26;101;;[31]
864;0.031657646505352968658945450934;0.065385235688811521590944097352;31.5879451061186977322037276147;0.865906487070814393133416620797;1889;27;104;;[31]
865;0.031634816578388796076522745816;0.065336542700989461043730694126;31.6107412073046813365539487293;0.865658801255281762163775346033;1596;19;92;;[31]
866;0.031614721469994006270710680589;0.065293684592117444762444403968;31.6308337857448657337453750779;0.865558871399509783317292177674;1636;19;95;;[31]
867;0.031602056660975876542548170497;0.065266674466516061138621068778;31.6435101274550983841800092721;0.865864217171460308147224642955;1611;33;109;;[31]
868;0.031588327161077140235992441508;0.065237394482194075547480536856;31.6572636119899135425475393636;0.866109854340991602727928363563;2080;26;99;;[31]
869;0.031576152649115472328627774311;0.065211431410929787180114084665;31.6694693971215179699680689395;0.866439418608490350967275419095;1811;25;98;;[31]
870;0.031564886999598145799851579505;0.065187407139346563290448791752;31.6807723725648392608489687084;0.866817619428738030592541613008;901;210;263;;[31]
871;0.031545051639608158119446324484;0.065145109110164358804195895974;31.7006930730268304987498098814;0.866723636445569995396222266237;1148;121;182;;[31]
872;0.031532876260004799626323932404;0.065119146509036160005537826796;31.7129332495546915824153342271;0.867049032719491171851254117844;1772;38;113;;[31]
873;0.031516176681177726326147827885;0.065083537633447256047003975169;31.7297370844232446190844783765;0.867124179739110927439742569307;1566;30;105;;[31]
874;0.031493715128079495358391149042;0.065035644311269206911215325988;31.7523669701454039966173979890;0.866880476904976733370825131598;1933;16;92;;[31]
875;0.031472958471570476120179045313;0.064991388205130747521206522868;31.7733078986934137649248374782;0.866728725584049825279571284514;1620;15;95;;[31]
876;0.031456147501625578776271896436;0.064955546247046927500811472025;31.7902883672681908024053317344;0.866792552904166023972570372310;1718;17;94;;[31]
877;0.031441049435460492662289812052;0.064923357359166610505561488707;31.8055541387928158925024935585;0.866949220081892884929889302668;1191;130;182;;[31]
878;0.031422243795662353031143073301;0.064883265374170550627504010116;31.8245891828400819932554663535;0.866899801725248207729008832373;981;194;239;;[31]
879;0.031410295675522838493333040984;0.064857793832176440461540213674;31.8366948955298094438621510301;0.867227266818492712753201265908;1271;66;130;;[31]
880;0.031393612163052868921714580959;0.064822228218337114791284188387;31.8536138755291003810088753121;0.867291818486879307646581531660;1033;156;212;;[31]
881;0.031373537242543493994218937263;0.064779434485467715708602122450;31.8739959816825768495599773284;0.867167277255261253361719940366;1078;154;210;;[31]
882;0.031358969401703924756157401558;0.064748381311773616584348985796;31.8888030786389261564851927707;0.867345536428436653567020386805;1188;126;179;;[31]
883;0.031338790627800006596038635449;0.064705369275829724254409121481;31.9093360007619518254033914986;0.867211781645554524364466796435;1057;185;235;;[31]
884;0.031312655472808800174103590695;0.064649663587981042759364148819;31.9359691760533474875592993487;0.866746435198799448178636329533;1044;196;248;;[31]
885;0.031297121652607735450499943530;0.064616555503583606940849324940;31.9518200778913515861573441371;0.866866194008243235535324537678;1303;69;142;;[31]
886;0.031278313574905732573945401834;0.064576470235394707412604853143;31.9710331442641989371645984743;0.866802949479857154363216177303;1685;30;74;;[31]
887;0.031256459766093468227197038113;0.064529895618290236417637233906;31.9933865665997394285830645795;0.866569087796055315164637800039;1794;27;102;;[31]
